PolNumber,FileName,Status,ErrorDetails,ExpectedResult,Timestamp
280002523,WDQuote_280002523.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280007369,WDQuote_280007369.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280051961,WDQuote_280051961.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280058697,WDQuote_280058697.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280059669,WDQuote_280059669.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280059972,WDQuote_280059972.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280060372,WDQuote_280060372.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280064966,WDQuote_280064966.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280073439,WDQuote_280073439.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280201658,WDQuote_280201658.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280201699,WDQuote_280201699.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280274400,WDQuote_280274400.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280414413,WDQuote_280414413.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280543884,WDQuote_280543884.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
280557550,WDQuote_280557550.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
840001773,WDQuote_840001773.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
840002232,WDQuote_840002232.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
880001817,WDQuote_880001817.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26000910,WDQuote_D26000910.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26000911,WDQuote_D26000911.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26000931,WDQuote_D26000931.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26000932,WDQuote_D26000932.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26000967,WDQuote_D26000967.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001140,WDQuote_D26001140.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001141,WDQuote_D26001141.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001142,WDQuote_D26001142.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001166,WDQuote_D26001166.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001920,WDQuote_D26001920.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26001957,WDQuote_D26001957.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26002119,WDQuote_D26002119.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26002143,WDQuote_D26002143.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26002239,WDQuote_D26002239.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26002364,WDQuote_D26002364.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26002833,WDQuote_D26002833.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26003171,WDQuote_D26003171.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26003359,WDQuote_D26003359.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26003545,WDQuote_D26003545.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26003701,WDQuote_D26003701.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004144,WDQuote_D26004144.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004145,WDQuote_D26004145.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004146,WDQuote_D26004146.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004247,WDQuote_D26004247.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004248,WDQuote_D26004248.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004298,WDQuote_D26004298.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004325,WDQuote_D26004325.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004403,WDQuote_D26004403.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004612,WDQuote_D26004612.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004654,WDQuote_D26004654.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26004655,WDQuote_D26004655.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26005711,WDQuote_D26005711.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
D26005901,WDQuote_D26005901.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
0002100323,WDQuote_0002100323.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
0002161929,WDQuote_0002161929.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
0002434086,WDQuote_0002434086.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100135385,WDQuote_1100135385.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100145236,WDQuote_1100145236.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100145475,WDQuote_1100145475.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100165636,WDQuote_1100165636.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100169570,WDQuote_1100169570.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100182999,WDQuote_1100182999.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100184504,WDQuote_1100184504.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100197498,WDQuote_1100197498.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100202108,WDQuote_1100202108.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100202462,WDQuote_1100202462.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100215506,WDQuote_1100215506.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100237641,WDQuote_1100237641.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100252988,WDQuote_1100252988.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100275443,WDQuote_1100275443.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100283702,WDQuote_1100283702.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100299724,WDQuote_1100299724.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100302973,WDQuote_1100302973.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100332285,WDQuote_1100332285.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100347978,WDQuote_1100347978.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100348711,WDQuote_1100348711.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100712175,WDQuote_1100712175.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100714379,WDQuote_1100714379.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100897851,WDQuote_1100897851.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1100994724,WDQuote_1100994724.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101004093,WDQuote_1101004093.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101006122,WDQuote_1101006122.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101007716,WDQuote_1101007716.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101014514,WDQuote_1101014514.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101028480,WDQuote_1101028480.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101104885,WDQuote_1101104885.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101138206,WDQuote_1101138206.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101139048,WDQuote_1101139048.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101166124,WDQuote_1101166124.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101168211,WDQuote_1101168211.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
1101716221,WDQuote_1101716221.xml,PASS,,ExpectedToPass=1,2026-03-20T17:18:29.588850+00:00
